"","No screening","0.9999 0 IgAEMA","0.9999 0 IgAEMA plus HLA","0.766 0.625 IgAEMA","0.766 0.625 IgAEMA plus HLA","0.409 0.922 IgAEMA","0.409 0.922 IgAEMA plus HLA","0.123 0.989 IgAEMA","0.123 0.989 IgAEMA plus HLA","0.002 0.9999 IgAEMA","0.002 0.9999 IgAEMA plus HLA","0.773 0.659 IgAEMA","0.773 0.659 IgAEMA plus HLA","0.584 0.889 IgAEMA","0.584 0.889 IgAEMA plus HLA","0.335 0.97 IgAEMA","0.335 0.97 IgAEMA plus HLA","0.1 0.996 IgAEMA","0.1 0.996 IgAEMA plus HLA"
"817",10983.6719123517,15184.1849556939,15574.199384701,11871.6694556128,15167.9647075473,11902.9171074862,15062.3375262241,12354.326364657,15097.5537692711,13078.2588404441,15143.0219377866,11887.6800866249,15159.2671943002,12041.8192238424,15092.1217103151,12542.1595195624,15114.6029119682,13505.4203697222,14373.6630999284
"818",12123.3364460118,15189.7357352456,15569.4922965315,12959.9324705091,15139.5184592194,12921.488803591,15009.4270578424,13195.8775821212,15031.3335251731,13655.4079253951,15071.5396994983,12963.4155189419,15127.8242625603,13016.2729323615,15038.7921494679,13319.0607661687,15047.8720979327,13928.8347424052,15091.3300467612
"819",11921.2511596162,15033.9254348886,15387.7601360351,12759.7461210529,14951.1502891518,12722.5354593382,14831.1712265635,13001.5024454754,14861.5609475662,13470.6291151667,14909.4352565827,12763.4212291375,14942.1986126246,12818.238992427,14862.029940065,13126.5657658795,14878.5503509567,13751.0019203718,14932.3272288029
"820",12530.7875014456,15130.106392361,15437.7276598194,13347.9266716458,15037.5868153983,13279.5306843793,14923.648432202,13479.4106464813,14956.9380828853,13829.7845628246,15005.1031431043,13345.9740524907,15026.4101053434,13355.4229667393,14950.6276320885,13575.2685776956,14972.0913006326,14040.7458783076,15027.1975402406
"821",13358.5103403012,15023.9653094732,15372.1690398159,14136.4203169339,14983.7066669008,14011.9819672885,14870.0612062084,14069.0182545778,14905.4217829534,14203.9630836837,14952.3733319914,14124.3552859048,14969.7615531815,14052.1402419481,14894.5049154305,14112.0319486109,14919.347307595,14288.5476957798,14973.009483939
"822",12297.6012634238,15080.110423926,15345.6087847504,13121.164551088,14954.5309324834,13063.4514289261,14848.2711058335,13290.546166931,14883.6366204025,13682.9944936955,14932.7729358681,13121.1157629653,14944.9502632988,13146.0411720996,14875.308265287,13396.549617396,14898.7240426585,13919.1835658233,14955.2189417457
"823",11424.1899489175,14886.049386315,15267.7522467926,12276.3094138015,14812.6835377514,12261.341195749,14707.0111617026,12595.5799494116,14751.9771766772,13147.5661665373,14811.6985519009,12283.9076748073,14807.5331928729,12370.5487517148,14740.9420213462,12740.5793845319,14770.267359225,13476.318824196,14839.2879271129
"824",10102.1166088999,15127.6543143121,15557.9394693638,11017.8140590955,15132.1543577321,11097.4847351529,15022.9819474891,11671.7092184678,15055.2134367434,12585.4129739906,15099.1224718794,11042.4488004267,15125.0807735033,11266.6152416486,15055.4236049474,11905.3624165722,15073.6771779239,13126.3069130154,15120.3519199004
"825",11534.959153593,15077.5023211309,15451.2598782534,12394.6521611076,15008.5793761405,12382.3276914396,14911.6191383126,12726.3282424658,14965.0120744187,13295.1713712499,15030.5763197288,12402.7464236925,15003.5759788796,12493.8881781444,14944.8104548414,12875.0704758381,14982.9960671634,13634.7548159793,15059.9840508826
"826",12885.1047209223,14997.3317919783,15322.1026751877,13678.0433973484,14900.4506130024,13580.3830355875,14762.4686240917,13704.8055313981,14779.7922396831,13941.8292884786,14819.6943329672,13670.8379360282,14886.6050048339,13637.5659907271,14789.4939682818,13773.1911100427,14794.911442624,14086.6294117462,14839.5216278532
"827",13179.9669472318,15212.1238612165,15569.3754558799,13970.9183854867,15158.3477052457,13869.3730562071,15024.5897641571,13983.3667644567,15045.4716187313,14203.0787238927,15085.0143233456,13963.0082297111,15143.4501450629,13923.966927331,15050.5017946793,14047.5819563625,15060.2218448773,14336.9029989116,15103.9394436447
"828",12358.1724798086,15155.2617744747,15567.383155492,13185.7100411548,15141.7505096016,13127.420876875,15017.8846902139,13355.1787753135,15050.239420065,13749.5726644803,15098.1336319978,13185.5954769679,15129.2799119076,13210.2269169635,15046.4397292887,13461.5612223484,15066.389997215,13987.2842812639,15120.2899678276
"829",13857.9170343749,15211.9510719996,15572.0171969146,14620.1211799684,15152.5947545779,14477.4732103901,15006.6055449942,14487.0136894895,15027.2305070387,14549.8649235795,15072.3309367473,14604.7939744123,15135.0926091324,14505.9146215895,15031.5163227165,14512.6890148925,15041.385925427,14592.0091984716,15093.9324438436
"830",11450.4480524576,15046.8574773537,15394.9572855648,12307.5732918109,14964.3310691376,12300.5662312625,14851.8455310573,12655.0378864245,14884.3481697762,13237.2342508609,14931.9072782959,12316.654039261,14956.9270130752,12415.0443682038,14883.289514931,12807.7810489284,14901.7025088647,13583.5829764761,14954.5487602189
"831",10229.6794798422,14887.6721211226,15447.0634182897,11134.0875381724,14959.7102964852,11188.7828559756,14840.4516244349,11703.0232574456,14882.2882220537,12529.4067626477,14938.2596490988,11154.2394135043,14952.9909500831,11342.7993469747,14877.2835310126,11914.7781709044,14902.6999760803,13020.5230749678,14964.6178724725
"832",13313.404663585,15154.4467853047,15421.3014842057,14093.3001348209,15031.6401169936,13980.5792615,14910.2922697638,14065.1130762292,14938.7698424268,14241.403027581,14985.6241832452,14083.3106728771,15018.2451846992,14027.5716117444,14934.9780934157,14118.3924215211,14952.6523462148,14350.3278496572,15007.3009198558
"833",9940.49096315588,14878.5583453698,15330.2256979518,10854.3115265766,14875.2646056591,10927.0634317317,14771.6380276175,11485.6209436993,14814.2203411339,12377.8460697991,14867.9946803009,10877.6938904532,14870.9865788219,11092.1401018483,14807.2256755864,11713.6279734084,14833.9036792404,12907.1548314435,14893.2137148868
"834",13775.4115655531,15136.2217705106,15374.3884243733,14540.1262893501,14996.9836670733,14397.3007750987,14882.3377584254,14407.4827697868,14924.133771549,14472.3063321638,14985.4874761513,14524.7188650741,14982.7489582937,14425.625598288,14905.3946845973,14433.1180730794,14937.0913422139,14516.0333374496,15012.7920597901
"835",12491.0166455772,15121.658409676,15441.4125513149,13310.3858104065,15037.0795790621,13244.0857853341,14919.180931569,13449.3198340749,14949.4316413037,13806.9389933701,14995.2515942354,13308.8360099913,15025.4737146125,13321.4305837063,14946.3373495134,13547.1328519285,14964.7255132745,14021.7184235723,15016.5443923475
"836",9232.64294858266,15007.708604461,15462.8400370538,10183.6341440203,15039.4296214716,10305.4426959988,14935.4495569833,10990.5934847571,14970.4131499841,12074.8554252721,15015.1432441193,10215.8839657248,15033.2711485219,10502.1678775979,14968.6351890172,11265.5442637775,14989.46717418,12717.3185847465,15036.7262610832
"837",13829.6496298316,15090.32618603,15313.7644392807,14593.7535771148,14943.983612421,14443.2315506327,14822.951888648,14436.1782382326,14848.8149359083,14474.8528179516,14891.5711448156,14577.1039878805,14928.8236202427,14467.769317483,14845.0596520964,14456.0268503157,14861.4050867678,14503.0783850819,14911.0129067352
"838",12916.5242008476,15061.565418459,15453.4160658248,13718.0661160634,15022.143631373,13621.0275433426,14890.4541317263,13749.9988731853,14921.9614564044,13994.0189970274,14973.0724784701,13711.0008237911,15008.2141629212,13679.3133110075,14918.2849513435,13819.8030273172,14937.5755091615,14142.7888111538,14996.7970702314
"839",12676.8772235064,15013.6147809423,15358.0489314213,13480.2678808249,14946.0540936283,13396.5456936549,14827.2747896055,13556.3235391375,14862.9296725874,13846.818690504,14915.1192735999,13475.4978473125,14933.958249726,13462.2275427325,14854.5524809321,13637.2967797644,14878.1967325669,14023.0230721084,14938.914879357
"840",12468.3722519704,15133.3421945563,15463.9948241853,13285.4112192234,15052.3010525403,13220.2285262165,14929.6046993147,13428.2829696015,14956.5048572779,13792.8398770392,15000.609896661,13284.0230771297,15040.5422309342,13298.0883717199,14957.2171618534,13527.4939227888,14972.0068576212,14013.1263516707,15021.5047477142
"841",12749.0715076296,15221.0064092602,15592.1918815091,13554.9396544672,15184.1538016305,13479.8677649757,15058.3266030025,13660.4345722816,15083.4017311689,13982.2613507019,15124.5567123938,13551.7219537601,15170.7049314036,13550.7797533279,15084.9410153875,13749.2425648884,15098.5608781844,14176.9254942541,15143.9647788726
"842",12511.2439632722,15021.552161075,15271.7274006302,13328.7629621295,14884.8695930431,13253.4964369122,14774.3330570835,13438.2443396379,14806.3474609279,13766.1621639669,14853.0629907751,13325.6499851103,14874.0234075175,13325.8267954866,14800.355748354,13528.7491207103,14820.9461042142,13964.023867952,14874.5122480903
"843",13896.8140632974,15139.0760273854,15501.3086613476,14654.1265977906,15081.9312788683,14504.245423336,14930.9750688836,14495.7891429201,14946.527675925,14531.9288264541,14987.13790188,14637.5228713241,15063.5515574865,14528.2867495819,14955.4484809659,14515.0366694565,14960.499639526,14558.6222623514,15006.9606240154
"844",9334.56613402824,14911.4933809433,15373.0622971965,10275.050124415,14912.1030494895,10385.7955056539,14815.314039417,11041.4716910803,14861.1153142454,12081.130530373,14916.3458180183,10305.2564354841,14910.1631273109,10575.0063579198,14852.7528140079,11305.3650423396,14881.7449188065,12697.4097295155,14942.2702267122
"845",13013.6663927569,15234.567734736,15589.5268415166,13813.1688981812,15167.4491326089,13721.4881950886,15029.8779594861,13862.1262747721,15048.6955296429,14123.7840442668,15088.4341678199,13807.0584256644,15153.1383162559,13782.7456828337,15056.906549941,13936.5026759397,15063.9483620198,14283.0690295267,15107.9129973076
"846",13522.5795578009,15268.4336585423,15545.7439427005,14299.567318879,15157.1038083,14180.2379295325,15029.8764939295,14249.0062302327,15051.6568947317,14401.9383258499,15091.8227717978,14288.4367865947,15142.5035253932,14223.4549317916,15053.9657783708,14296.7313561612,15065.3365138885,14497.3439055834,15110.7687339998
"847",10513.9658466804,14907.4069825542,15311.073751828,11403.690390562,14883.4865546256,11446.1933373984,14774.5349317077,11925.1068378016,14809.1883593279,12693.4737662916,14856.1251886594,11421.6443953526,14876.2695046957,11591.6351097676,14806.5660369088,12123.4012900117,14827.2058867421,13148.3103950575,14878.3823284624
"848",12608.7507783506,15141.5394072508,15474.603286783,13423.6879278357,15063.0416715347,13349.8824334379,14946.4193310968,13537.4180379047,14981.9841089714,13871.1592475804,15033.5496182441,13420.7574189328,15051.682322692,13422.5906706281,14974.0856225922,13628.9212523983,14997.4410773126,14073.3364375117,15057.1338296138
"849",12514.3732186509,15107.6918675655,15351.4857566156,13331.0052380379,14961.9699016437,13264.0828850405,14852.3611217169,13465.9442271336,14883.9234748253,13816.4576029188,14930.64457487,13329.3333804198,14951.9725526296,13340.6463108657,14878.9789882435,13562.2586631255,14898.7642393179,14026.1143966339,14952.2918194384
"850",10715.8953802739,15031.8437741124,15376.965936246,11607.4038676193,14916.7498770353,11638.9421173274,14826.0355221737,12096.9071350579,14874.0837929776,12841.2509534382,14933.1965286356,11623.4337808211,14916.5564074366,11778.9690730466,14862.8225678915,12288.4405998556,14893.6114318148,13285.6258836313,14960.637788649
"851",13745.0743366515,15079.1161980777,15378.01398204,14504.9732713985,14996.7692270685,14361.5308871817,14874.9468723725,14368.3303163544,14900.7863989226,14427.0893949908,14941.4930550435,14489.4766853783,14981.623283264,14389.2091669504,14898.0628163122,14392.9395077161,14913.9768544992,14466.8905946831,14959.9606193342
"852",11304.9486593832,15050.7207216401,15565.4461856299,12164.9819198581,15117.260682463,12166.5801607695,14987.6740350565,12542.5250181346,15016.405627615,13159.3875102423,15060.7535419065,12175.5348803844,15105.4336933412,12286.0843117604,15018.9351510307,12703.2612679917,15034.2272004179,13527.2894185889,15082.0420313271
"853",10559.7965086905,15083.0428636605,15466.5750612159,11456.6566496151,15031.1890324957,11503.0153707953,14932.4136927291,11995.7829078251,14975.4523928407,12790.5674308674,15029.2719986977,11475.302109067,15026.7595377601,11651.6582841704,14966.1231597917,12199.799050467,14994.0436021772,13263.593219128,15054.2117879775
"854",12860.8132947729,15028.4101218903,15329.8677512917,13655.2468506184,14946.3971305157,13561.6132748362,14831.5983275583,13695.4640910592,14860.9988044777,13946.7571758598,14904.0080833885,13648.6980946183,14933.5191445216,13620.8885094924,14856.3861170335,13767.0001960503,14875.1097028158,14099.9685016488,14923.608875697
"855",12924.0639849912,14994.6188986028,15184.2249755629,13714.7686852971,14815.0345150021,13615.0416751631,14713.1313248545,13733.6948300702,14751.9342640522,13962.6301284307,14805.7658717488,13707.102058564,14804.6873584765,13670.4125475011,14737.62821708,13799.5566566033,14765.5271947422,14102.9954278371,14829.8810141958
"856",13384.2877941193,15148.3419702726,15467.4900167716,14162.2215772814,15055.2520292734,14043.8838638359,14921.9530039,14115.3201237768,14947.4099609877,14272.7215792638,14994.96360727,14151.2440682321,15040.6516302521,14087.6432317141,14947.7339930361,14163.9326286903,14961.8679978678,14370.9636081373,15017.4897184362
"857",11347.3814265065,15209.0307891645,15525.9309488181,12217.764367924,15106.3779789442,12222.4024535221,15000.1005072748,12610.9774630856,15033.7189798979,13250.1488798621,15080.8517078256,12228.971040746,15099.8814975706,12345.2543336558,15031.2410319046,12777.0698439312,15050.9253020321,13632.6279751154,15103.178083074
"858",13685.5445892732,15132.9261523085,15414.9540925127,14456.6211848984,15025.696609418,14317.784878393,14899.0763291701,14339.8716275548,14926.0218527912,14422.3811289242,14971.2758143933,14442.048161611,15010.3247929123,14349.5051808051,14922.6928777005,14370.3579066862,14939.438147176,14476.2862865422,14992.0198863551
"859",13695.4231356062,15082.1290461014,15375.7368155237,14460.9535647854,14993.1219917805,14318.8454193596,14867.4255809393,14331.541718031,14888.1288492901,14400.1023491292,14924.5407341504,14445.7785126897,14977.7158611253,14348.2203043114,14890.5607982451,14358.6982854269,14901.3554629528,14446.0137634097,14337.3888635239
"860",12729.265473038,15117.6496036639,15510.4207058081,13537.3131004171,15084.4486649612,13456.5093809936,14942.5512371049,13624.4578975877,14957.2426084385,13925.4070945405,14992.3001446582,13533.1937300012,15069.381238884,13524.7571494948,14969.7716651943,13708.7572207471,14972.7732057286,14106.7664971286,15009.9219398949
"861",9429.78219329666,14984.0896705206,15384.8437486985,10369.5821982121,14955.9222256333,10481.6218545796,14878.6249477212,11138.2290470901,14936.3859241057,12175.9316003807,14998.7413065161,10399.9752982848,14955.2742313479,10671.0028977752,14914.2602191018,11401.74713076,14956.076434861,12789.3811694527,15026.6644987874
"862",12577.1600096055,15212.87920255,15472.5991214967,13392.6901942097,15093.5937043067,13327.0231902476,14995.102345944,13532.6204095617,15037.130436162,13892.5186292246,15090.4743096083,13391.1491224537,15084.0391928518,13404.0476014611,15021.1885595718,13630.4456461251,15051.7359145272,14109.5953859604,15114.0767186765
"863",12449.8634354273,15164.8832136504,15534.3438782706,13268.9825034005,15138.3912504455,13209.2223983838,15027.6113347445,13428.8762749764,15062.7500195176,13808.1280132898,15109.1906776584,13268.5151086882,15126.57345575,13289.8613447924,15054.2396744371,13531.6889405501,15077.9467931658,14035.6359288759,14471.2535968206
"864",13618.9918524691,15080.3611296253,15363.7626720314,14388.9352314362,14985.7140903272,14251.6089402874,14870.5285886235,14276.5259984518,14903.3700056406,14363.3313514866,14949.9533970749,14374.5838994068,14971.4037112855,14283.8660523099,14893.8158734922,14307.880997475,14916.610362589,14419.812374647,14447.9265600057
"865",13209.0660655668,15075.4957281583,15387.9467152776,13991.4088641944,14980.6197443831,13880.2435651941,14855.1780977461,13969.0418521554,14886.4022668411,14151.4823897575,14937.5392636285,13981.6964655302,14967.0599177154,13928.2719421642,14881.1188743833,14023.7575699625,14900.9167086119,14263.8369759129,14961.2059888223
"866",12862.5301921891,15018.2084953884,15387.7037856902,13657.2322190475,14978.0000987873,13561.9392873073,14851.9455198654,13692.6085687162,14880.6046190389,13940.2224618075,14925.7799167693,13650.3922066831,14964.0142024527,13620.3927396824,14878.2113598459,13763.111824075,14895.5061213829,14091.8158487961,14946.643514106
"867",13314.6888339075,15062.6525649728,15358.8314797548,14097.312702897,14991.7844600886,13978.3985714817,14884.6287259151,14049.2544961886,14913.9729960946,14203.4326527034,14952.995536343,14086.2840309181,14978.816031266,14022.2112334439,14907.9876455982,14097.315359844,14927.3594089891,14298.4881395675,14414.530474344
"868",11423.2356418479,15040.1832441185,15373.639712076,12284.6587941362,14952.2729849483,12275.4659015887,14847.1174654293,12628.3283342142,14885.8560399907,13212.1412498221,14937.731472836,12293.3674466531,14945.2507044811,12389.406602965,14878.0300894627,12780.9211540024,14902.9290396619,13561.3541629635,14961.7268384584
"869",13092.0864610485,14845.4373000434,15076.9409038109,13871.7952443018,14710.1032116402,13752.6001431802,14603.5847332408,13822.5818978945,14640.4725984241,13977.6719286177,14690.6557103943,13860.6615368954,14697.52416164,13795.9504783259,14626.8944553703,13870.4972781826,14653.6406818946,14074.4351367401,14712.7659032256
"870",11576.1784165064,15109.7058378707,15431.0411808923,12433.3789063082,15013.8608147123,12420.4533325797,14910.1505562172,12762.4646595015,14949.4103605528,13328.3135782782,15001.6028783527,12441.4040806859,15006.8639763342,12531.7157256642,14940.7106668127,12910.8227039941,14966.28331587,13666.2083195007,15025.6556429252
"871",9751.51122655788,14906.4224262279,15340.7534135954,10678.9311628909,14899.7545786845,10768.8033886137,14787.3044396738,11368.2271296183,14817.8273529459,12313.5659474903,14861.2181052677,10705.5168473069,14893.5093742702,10944.8035433575,14821.3378821665,11610.5990113549,14837.0483477415,12869.7349052079,14882.601197847
"872",10415.225955488,14968.1006857462,15410.4014285809,11314.672612981,14941.0052440872,11362.1694746829,14838.2943627602,11858.7444762013,14884.2053016074,12659.8508781515,14942.2449932437,11333.5301668284,14937.8250282029,11511.7429912477,14874.9645484253,12064.2007936036,14904.1135729459,13136.8379939597,14969.2739550027
"873",11921.2419278208,15038.7045439607,15341.6172657067,12757.9849039047,14935.484065166,12717.9565208505,14819.5166051484,12992.1093953761,14846.7837099256,13459.0883132981,14889.7844866344,12761.1405032943,14925.5434771042,12812.251376167,14847.7435346622,13116.1118276042,14862.579832942,13740.8196331667,14910.2837040906
"874",12837.2202138864,15077.9049443671,15338.9904691583,13635.7938882551,14955.3623457186,13545.7127149931,14846.5310709803,13689.638998312,14882.6144774972,13957.2160473393,14933.1805736833,13629.8796497095,14944.0031039668,13607.4190078014,14871.9018198357,13764.9418274531,14896.8377075477,14120.4943702518,14955.9392057997
"875",11531.1166760797,14871.544227752,15247.4421225994,12374.1611345951,14829.3642741253,12349.8594880007,14711.4840542445,12661.2340402679,14741.5330278173,13182.5792631997,14786.4699869224,12380.0745401292,14819.0239046067,12453.2735897379,14740.6927463412,12798.5136509502,14757.9897116188,13495.3856368323,14807.6934245491
"876",9814.80228229131,14837.0056973494,15305.0480155829,10728.0394941704,14843.0455395764,10804.8568717607,14731.7023722121,11373.6912192739,14767.437987605,12284.1709845956,14816.2938386652,10752.1207554043,14838.1704441344,10972.339370447,14767.5981555082,11605.9139113823,14787.3222554874,12825.6793347291,14839.9052834264
"877",11448.3539750975,14987.1008004576,15331.7778860592,12306.3391028121,14900.1618821174,12293.6505566104,14794.0499972818,12636.4708457685,14834.0335152676,13203.4773744528,14887.8952619052,12314.4115070484,14893.594652819,12405.1245264619,14825.8179937254,12785.1107673614,14851.4436349008,13542.0045215515,14912.8422161212
"878",12217.3721053797,15129.0842131347,15494.0563491857,13043.9995315146,15052.6798502117,12996.3113246556,14932.9212229551,13246.3044891145,14966.296649834,13670.9465771401,15017.7432492694,13045.7199309485,15043.7319633551,13084.6072477437,14963.9564115062,13360.3925485024,14983.2873172399,13924.9239039668,15042.0926770812
"879",10875.6384342223,15134.4801074822,15423.3865952725,11761.5558939734,15003.9211452507,11792.2400563286,14898.2978766582,12244.9063894932,14925.9323130931,12977.5819599404,14967.2559803886,11777.4727604273,14998.9662709759,11931.3118179035,14930.3343008964,12434.4278455091,14943.5775111811,13413.3659289639,14987.6279620718
"880",12426.8415435825,15115.3856582474,15507.8809322094,13249.9774578199,15074.1959943606,13185.7939941973,14931.9435847443,13397.9810721296,14946.1945357734,13766.7222353704,14981.4485691716,13248.892791511,15060.0618747055,13265.1614030374,14960.2971237845,13498.8380256371,14962.2811641393,13988.3121546737,14999.4270912303
"881",12142.8715483948,15118.6386758157,15478.1414770798,12975.026701548,15078.3613237226,12930.7755226356,14972.1070440409,13190.582366035,15012.0809909526,13630.0658830344,15063.0283710416,12977.3654286048,15067.8825986489,13021.4615747565,14999.7307402446,13308.1230715835,15027.7266766686,13892.6894394203,15085.8130353229
"882",12446.6429509486,15062.7496372607,15407.1688788052,13263.2248645887,15004.891500085,13195.9643176388,14884.4721059624,13398.3190986578,14912.0400478032,13752.518209616,14954.6049454619,13261.4754358982,14992.362175322,13272.4901528413,14911.1325340074,13495.1720533566,14927.197897138,13965.8050835173,14255.694694689
"883",11196.0136842858,14990.5288801408,15404.2808678492,12062.2397361227,14948.1042367915,12066.2780625485,14831.7876541717,12449.8698977146,14866.6917614288,13077.2124855351,14917.3315953774,12073.3026447292,14941.2247196179,12187.9341832917,14865.4639744386,12613.4382425258,14885.163119858,13450.6293091775,14941.4757973933
"884",11774.2745271267,15112.869698057,15419.0172444275,12622.2482868921,15003.3267357147,12598.6478844534,14900.8753651249,12912.2630777022,14941.3722213932,13434.1733856199,14995.1167004701,12628.3333074836,14996.4763555336,12702.8142009548,14931.212112712,13049.9550849917,14958.0372107416,13745.7671075968,15019.7743858209
"885",11621.4254384121,15055.3974531844,15457.7284573922,12473.9565280904,15026.2375235719,12457.9455345793,14926.8397019907,12789.3250329013,14980.0558127934,13336.1278703118,15044.3014960565,12481.3371655205,15019.0690677366,12566.322183349,14958.4207689594,12932.8895542741,14997.4851833579,13661.3623835997,15072.7466774867
"886",9977.33625142443,14961.0427862531,15421.0866008042,10903.6018033032,14908.479821144,10985.9941443706,14816.0596582075,11565.1108126598,14868.783549686,12473.9147050642,14931.6997609059,10928.8752338119,14911.3458332035,11157.1754202021,14858.6003237939,11799.0209590057,14891.2142338043,13005.6523833082,14961.2139573457
"887",11239.4615932333,15238.2383423373,15651.063470565,12120.7166378913,15247.4958606492,12135.6417532454,15142.415976362,12549.7787833338,15179.6344142736,13223.2395500877,15226.0086110707,12133.7930584793,15237.8766809448,12265.0072799222,15171.4667732196,12724.5381116116,15196.3458909612,13623.5592167591,14630.2452723145
"888",11855.7512459791,14988.1211991873,15351.3573242354,12693.3814484414,14912.6036027144,12657.3241097073,14793.4840639037,12938.8595611315,14825.4596237197,13412.703438126,14874.7333819155,12697.2301547075,14903.8318584921,12753.5321249701,14824.5798645852,13064.8918701072,14842.5551000114,13696.305185404,14898.1661943934
"889",11464.8173515167,15083.9813138568,15418.6838540337,12323.4518233365,14998.7462847257,12316.5029976495,14888.2405339998,12672.4610516242,14920.8708925896,13258.6399994441,14967.7267746944,12332.5488502327,14990.9377284645,12431.297695302,14918.7651187216,12825.9811948999,14937.8295692955,13608.1716197594,14989.8905936186
"890",12876.0833002579,15130.1688634681,15496.0202050072,13677.4079016504,15086.1128369111,13588.3503436904,14962.9659673957,13735.2045139294,14994.1349615995,14005.95848841,15041.2053414441,13671.7144296635,15072.700778924,13650.9390425353,14989.5643482319,13811.5002392662,15009.1973926463,14170.4221049822,15062.7893721789
"891",12901.3421958005,14864.0375947138,15063.036229294,13689.0797283145,14698.671197079,13582.5408771398,14583.2119551293,13684.5003677777,14605.2263743215,13887.0886595559,14642.9237207683,13680.2873867123,14685.8155536261,13634.1658473565,14606.3517830209,13744.5228419959,14618.3750448024,14011.3823002479,14090.4377733536
"892",13946.8854617192,15175.7237386245,15448.2185615509,14703.4150187996,15065.0780296706,14553.1712558788,14939.9231776471,14543.3442993543,14969.9274201353,14577.4979496248,15018.8374283584,14686.6925277558,15049.2852754817,14576.6564139474,14962.7424583037,14561.8073885906,14982.8952950913,14603.0651507033,15040.9678307916
"893",11864.574252388,15125.5196606279,15580.1684289431,12708.5262673271,15132.8737709827,12679.5384821429,15000.5138320412,12979.9056141661,15026.7900762852,13482.7188855005,15070.9975318903,12713.6655207344,15120.9394648264,12780.4771263165,15031.2236826658,13113.0068870728,15044.0970328185,13783.5732348629,15092.3742230609
"894",13400.4726955448,15174.4672351745,15481.8073609244,14180.5096656917,15073.4960397786,14063.1357061137,14943.7716501889,14137.08811067,14971.5708308703,14297.2492354118,15020.6211202516,14169.7182036853,15059.2989446148,14107.5805321021,14969.4459689139,14186.4627831033,14985.9591273485,14396.5491941378,15043.6205685193
"895",11674.638030571,15232.316639542,15591.0921717564,12525.2061771314,15179.5645326339,12515.180496982,15069.9578974546,12861.4314600835,15104.3873760025,13434.4974636117,15151.8181079026,12533.6487074105,15170.6466097218,12627.1967432176,15099.4225115683,13011.3327586596,15120.9409291733,13777.2436015898,15173.8773310252
"896",10231.3940845155,14933.8903770055,15329.0640129439,11141.2132210592,14932.3604085044,11200.3743724743,14838.0171879027,11725.1812998748,14879.9564849564,12563.4746885202,14928.765014211,11162.2196394906,14925.1147329476,11357.3163213614,14868.0472859038,11940.3771174385,14897.2197898544,13059.4875306333,14950.9855209286
"897",10779.4599254837,15014.8257784345,15467.7895139427,11664.3982671882,15047.357502382,11696.0500090408,14938.2144472941,12149.0119854946,14975.6804208488,12879.9225891389,15023.5903643089,11680.3908001684,15038.1477818579,11834.8840514763,14968.865662362,12337.7946741798,14993.2138565566,13313.5626108053,15045.7609206177
"898",11135.2848865871,14892.7420305977,15283.9843627597,12000.0501269911,14856.0076559943,12004.2847656674,14751.3928168552,12386.166254489,14794.515264163,13007.8908130522,14849.4567786108,12011.1059042782,14848.6708224508,12125.4582092224,14782.9089423325,12548.4563252804,14812.0475819805,13376.5070930244,14874.5070882822
"899",11783.2795047457,14978.6264148183,15278.348927041,12622.4747411667,14891.2606308257,12590.7120192545,14787.4560264303,12882.466656966,14822.5054423296,13371.6418488795,14868.9384650669,12627.0635873267,14881.7471782441,12689.3611600539,14814.6235404321,13012.1384159865,14837.8761128968,13664.2238452637,14277.2026657125
"900",12892.4193364521,15051.6070118721,15469.8458851773,13691.4910016546,15030.6125223535,13597.4739960026,14889.8208405585,13731.3984218789,14913.4890444704,13980.523818322,14958.3377463443,13684.9554406568,15015.708062925,13657.089035846,14917.9000011583,13802.8231016343,14929.3263449591,14131.2123922869,14979.8472623654
"901",11203.5729975983,15034.5118510541,15472.9606949585,12070.9149612158,15020.7464642639,12076.4545063374,14899.3459200331,12464.4039009362,14931.3273131014,13099.4622540993,14979.3131278996,12082.2450989543,15012.1701597706,12199.1498181827,14932.1457734281,12629.7384289348,14949.5610238998,13477.9852124479,15002.3199993065
"902",13188.674196654,15007.3075022491,15332.787043583,13967.789550033,14937.8034849465,13853.5711782772,14815.3562561492,13934.469633752,14844.8297390645,14105.5746710042,14890.3895773694,13957.5216068451,14923.5761106353,13899.6060989292,14840.1799725101,13986.386373046,14858.9192929623,14211.6001520223,14911.1534505207
"903",13155.4355382708,15088.5941169756,15415.9890963113,13941.2477041239,14987.2034801811,13832.3932142647,14855.1882219947,13928.7946833014,14883.4334041646,14124.7784502766,14935.4547437874,13931.9724835023,14974.3455005227,13882.3107767406,14882.8917064939,13986.6658671843,14898.6844593555,14246.0995680763,14960.3617607337
"904",10734.1854067521,14908.2774600271,15353.0112151081,11617.3236387353,14877.4520112473,11640.793505717,14760.7026966265,12077.2069039341,14795.7899648751,12788.864502059,14846.7003556534,11631.899341874,14872.170448148,11775.490342961,14796.6506817822,12260.8997436423,14815.3374990328,13214.04273705,14871.2748138004
"905",10393.488201047,14964.7687742366,15460.7710419758,11300.9579089124,14978.5991572759,11355.3738855531,14871.5207182281,11865.8959123765,14919.8094060876,12676.7686487051,14980.3536311111,11321.1519698366,14974.4885036686,11509.084483078,14908.9568124444,12075.082449565,14940.275113999,13153.7493604695,15008.3937307717
